Num_Adults,Num_Children,Num_Week_Nights,Meal_Type,Car_Parking_Space,Room_Type,Lead_Time,Market_Segment_Type,Repeated,AVG_Price,Special_Requests,Booking_Status
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.22347629796839727,0.75,0.0,0.3226944990672112,0.0,0
0.5,0.0,0.0,0.0,0.0,0.0,0.13769751693002255,0.75,0.0,0.45378913931326575,0.2,1
0.25,0.0,0.09090909090909091,0.0,0.0,0.0,0.009029345372460496,1.0,0.0,0.4285786315736399,0.0,1
0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.8713318284424378,0.75,0.0,0.5747995764634699,0.2,0
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.13769751693002255,1.0,0.0,0.4449654616043967,0.2,1
0.5,0.3333333333333333,0.18181818181818182,0.0,0.0,0.0,0.12415349887133181,1.0,0.0,0.7119447385670347,0.4,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.5042101547925175,0.0,1
0.5,0.0,0.4545454545454546,0.0,0.0,0.0,0.30248306997742663,1.0,0.0,0.599253768970907,0.2,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.12641083521444693,1.0,0.0,0.4668986033378712,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.25282167042889386,1.0,0.0,0.3806786668683507,0.2,0
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.4040632054176072,1.0,0.0,0.48051227751726916,0.2,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.06772009029345372,1.0,0.0,0.5168154086623304,0.0,1
0.5,0.0,0.09090909090909091,1.0,1.0,0.0,0.34537246049661396,1.0,0.0,0.5168154086623304,0.2,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.6117381489841986,1.0,0.0,0.4749659658145515,0.0,0
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.2866817155756207,1.0,0.0,0.5258911914485958,0.0,0
0.25,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.5778781038374717,0.75,0.0,0.4487470377653406,0.0,1
0.5,0.0,0.2727272727272727,1.0,0.0,0.0,0.04966139954853273,1.0,0.0,0.4375535723289467,0.4,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.5,0.11738148984198644,1.0,0.0,0.5400594967982655,0.4,1
0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.06772009029345372,1.0,0.0,0.40069581001361365,0.2,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.5,0.02257336343115124,0.75,0.0,0.31639187213230474,0.0,1
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.26636568848758463,0.75,0.0,0.549589068723844,0.0,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.5,0.08352144469525959,1.0,0.0,0.6574900418494428,0.0,0
0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.05191873589164785,1.0,0.0,0.6453889981344224,0.4,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.002257336343115124,1.0,0.0,0.7008521151615993,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.09932279909706546,0.75,0.0,0.37311551454646297,0.0,1
0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.690767912065749,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.27313769751693,0.75,0.0,0.4487470377653406,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.5,0.09029345372460496,1.0,0.0,0.748247869712096,0.2,0
0.25,0.0,0.0,0.0,0.0,0.0,0.24830699774266363,0.75,0.0,0.6000100842030959,0.0,1
0.5,0.0,0.2727272727272727,1.0,0.0,0.0,0.24153498871331827,1.0,0.0,0.5168154086623304,0.0,0
0.5,0.0,0.36363636363636365,0.3333333333333333,0.0,0.5,0.2799097065462754,1.0,0.0,0.6892552816013714,0.2,1
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.23024830699774265,0.75,0.0,0.5445469671759189,0.0,1
0.5,0.0,0.36363636363636365,0.0,0.0,0.5,0.05191873589164785,1.0,0.0,0.6403468965864972,0.0,0
0.5,0.0,0.36363636363636365,0.0,0.0,0.16666666666666666,0.07449209932279909,1.0,0.0,0.6214390157817778,0.0,0
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.2641083521444695,0.75,0.0,0.35924973528966875,0.2,1
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.1715575620767494,1.0,0.0,0.6121111279181163,0.2,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.14898419864559817,0.75,0.0,0.37311551454646297,0.0,0
0.25,0.0,0.18181818181818182,0.0,0.0,0.5,0.01805869074492099,1.0,0.0,0.5423788635103111,0.2,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.5,0.39051918735891644,1.0,0.0,0.5213533000554631,0.4,0
0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.01128668171557562,0.5,0.0,0.49916805324459235,0.0,1
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.5981941309255079,0.75,0.0,0.5747995764634699,0.2,0
0.5,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.03837471783295711,1.0,0.0,0.6453889981344224,0.4,1
0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.1783295711060948,1.0,0.0,0.6030353451318509,0.0,0
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.1602708803611738,0.75,0.0,0.6000100842030959,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.08352144469525959,0.75,0.0,0.5243785609842182,0.0,1
0.75,0.0,0.4545454545454546,0.0,0.0,0.5,0.1896162528216704,1.0,0.0,0.8435435889678818,0.4,1
0.5,0.0,0.2727272727272727,1.0,0.0,0.0,0.06320541760722347,1.0,0.0,0.37210709423687793,0.2,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.5,0.02257336343115124,1.0,0.0,0.7058942167095246,0.6000000000000001,1
0.25,0.0,0.0,1.0,0.0,0.0,0.4063205417607223,1.0,0.0,0.2535168658296778,0.4,1
0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.1218961625282167,0.75,0.0,0.33025765138909896,0.0,1
0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.36568848758465006,1.0,0.0,0.4260575807996773,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0,0.690767912065749,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.22347629796839727,0.75,0.0,0.3226944990672112,0.0,0
0.5,0.0,0.4545454545454546,0.0,0.0,0.0,0.5191873589164785,0.75,0.0,0.6857258105178238,0.2,0
0.5,0.0,0.0,1.0,0.0,0.0,0.004514672686230248,1.0,0.0,0.4437049362174154,0.0,0
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.06094808126410835,1.0,0.0,0.47899964705289166,0.2,1
0.75,0.3333333333333333,0.18181818181818182,0.0,0.0,0.5,0.3927765237020316,1.0,0.0,0.8354762264912015,0.4,0
0.75,0.0,0.36363636363636365,0.0,0.0,0.0,0.40857787810383744,1.0,0.0,0.5571522210457318,0.0,0
0.75,0.0,0.09090909090909091,0.0,0.0,0.5,0.01128668171557562,1.0,0.0,0.806736247668028,0.4,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.5,0.18284424379232503,1.0,0.0,0.5953209297635254,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.01128668171557562,0.5,0.0,0.549589068723844,0.2,1
0.75,0.0,0.18181818181818182,0.0,0.0,0.5,0.2866817155756207,1.0,0.0,0.6438763676700449,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.03160270880361173,0.5,0.0,0.5243785609842182,0.0,0
0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.2753950338600451,1.0,0.0,0.5395048656279937,0.2,0
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.16704288939051917,0.75,0.0,0.5445469671759189,0.0,1
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.5981941309255079,0.75,0.0,0.5747995764634699,0.2,0
0.25,0.0,0.09090909090909091,0.0,0.0,0.0,0.11963882618510158,0.75,0.0,0.6000100842030959,0.0,1
0.5,0.0,0.36363636363636365,0.0,0.0,0.5,0.17381489841986456,1.0,0.0,0.4713860737155246,0.2,1
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.6207674943566591,0.75,0.0,0.4487470377653406,0.0,0
0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.39051918735891644,1.0,0.0,0.47143649473100385,0.2,0
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.5778781038374717,0.75,0.0,0.5747995764634699,0.2,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.21218961625282165,1.0,0.0,0.48051227751726916,0.2,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.09932279909706546,0.75,0.0,0.37311551454646297,0.0,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.12641083521444693,0.75,0.0,0.6000100842030959,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.47629796839729116,0.75,0.0,0.49916805324459235,0.0,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.01805869074492099,1.0,0.0,0.6023798719306207,0.2,1
0.25,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.5801354401805868,0.75,0.0,0.3983260222860888,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.16252821670428894,1.0,0.0,0.4749659658145515,0.2,1
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.015801354401805866,0.75,0.0,0.3378208037109867,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.6884875846501128,0.75,0.0,0.4437049362174154,0.0,0
0.25,0.0,0.09090909090909091,1.0,0.0,0.0,0.10835214446952596,1.0,0.0,0.5349669742348611,0.2,0
0.5,0.0,0.0,1.0,0.0,0.0,0.0654627539503386,1.0,0.0,0.5949679826551707,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.15575620767494355,1.0,0.0,0.42782231634145107,0.0,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.6230248306997742,0.75,0.0,0.3025260928755105,0.0,0
0.5,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.10158013544018057,1.0,0.0,0.761861543891494,0.2,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.009029345372460496,0.5,0.0,0.3983260222860888,0.0,0
0.5,0.3333333333333333,0.2727272727272727,0.0,0.0,0.0,0.09932279909706546,1.0,0.0,0.4397720970100338,0.2,1
0.5,0.0,0.0,0.0,0.0,0.0,0.03837471783295711,1.0,0.0,0.40372107094236875,0.2,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.002257336343115124,1.0,0.0,0.6815912872485252,0.0,1
0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.1309255079006772,1.0,0.0,0.44572177683658554,0.4,1
0.25,0.0,0.18181818181818182,1.0,0.0,0.0,0.0564334085778781,1.0,0.0,0.2822568446528513,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.4604966139954853,0.75,0.0,0.36177078606363133,0.0,1
0.25,0.0,0.09090909090909091,0.0,1.0,0.0,0.03386004514672686,0.5,0.0,0.403368123834014,0.0,1
0.5,0.6666666666666666,0.2727272727272727,0.0,0.0,0.8333333333333333,0.19187358916478553,1.0,0.0,0.7878283668633086,0.2,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.5,0.16704288939051917,1.0,0.0,0.663540563706953,0.6000000000000001,1
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.7223476297968396,0.75,0.0,0.5747995764634699,0.2,0
0.75,0.0,0.2727272727272727,0.0,0.0,0.5,0.10609480812641083,1.0,0.0,0.8072404578228205,0.4,1
0.25,0.0,0.4545454545454546,0.0,0.0,0.5,0.10835214446952596,1.0,0.0,0.48999142842736854,0.0,0
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.237020316027088,0.75,0.0,0.37311551454646297,0.0,0
0.75,0.0,0.09090909090909091,0.0,0.0,0.5,0.41986455981941306,1.0,0.0,0.6166490193112489,0.0,0
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.24830699774266363,0.75,0.0,0.34790500680683706,0.2,1
0.25,0.3333333333333333,0.09090909090909091,1.0,0.0,0.0,0.013544018058690745,0.75,0.0,0.3539555286643473,0.2,1
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.7223476297968396,0.75,0.0,0.5747995764634699,0.2,0
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.013544018058690745,1.0,0.0,0.777492058690062,0.4,1
0.25,0.0,0.0,0.0,0.0,0.0,0.0857787810383747,1.0,0.0,0.4535370342358695,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.006772009029345372,0.75,0.0,0.47395754550496644,0.0,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.6523702031602708,0.75,0.0,0.33277870216306155,0.0,1
0.5,0.3333333333333333,0.18181818181818182,0.0,0.0,0.0,0.15349887133182843,1.0,0.0,0.5521101194978066,0.0,0
0.25,0.0,0.0,1.0,0.0,0.0,0.009029345372460496,1.0,0.0,0.4437049362174154,0.0,1
0.5,0.0,0.2727272727272727,1.0,0.0,0.0,0.6952595936794582,1.0,0.0,0.38975444965461603,0.4,0
0.25,0.0,0.0,0.0,0.0,0.0,0.1715575620767494,0.75,0.0,0.6000100842030959,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.04288939051918735,1.0,0.0,0.519336459436293,0.4,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.19413092550790065,0.5,0.0,0.49916805324459235,0.0,1
0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.024830699774266364,1.0,0.0,0.6974739071244895,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.5011286681715575,1.0,0.0,0.4535370342358695,0.2,1
0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.12641083521444693,1.0,0.0,0.5803458881661876,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.1805869074492099,1.0,0.0,0.43094841930116473,0.4,1
0.5,0.0,0.2727272727272727,1.0,0.0,0.0,0.20316027088036115,1.0,0.0,0.37210709423687793,0.2,1
0.25,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.14446952595936793,1.0,0.0,0.6007663994352846,0.8,1
0.5,0.0,0.18181818181818182,0.3333333333333333,0.0,0.0,0.16704288939051917,0.75,0.0,0.5067312055664801,0.0,1
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.4153498871331828,1.0,0.0,0.4963948973932335,0.2,0
0.5,0.0,0.0,0.0,0.0,0.0,0.02934537246049661,1.0,0.0,0.4706801794988151,0.2,1
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.237020316027088,0.75,0.0,0.34790500680683706,0.0,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.009029345372460496,1.0,0.0,0.608077446679776,0.0,0
0.5,0.0,0.09090909090909091,0.0,0.0,0.5,0.07900677200902934,1.0,0.0,0.48404174860081683,0.2,1
0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.08352144469525959,1.0,0.0,0.4941259516966672,0.2,0
0.25,0.0,0.0,0.0,0.0,0.0,0.02708803611738149,0.75,0.0,0.35798920990268746,0.0,1
0.5,0.3333333333333333,0.2727272727272727,0.0,0.0,0.0,0.34085778781038373,1.0,0.0,0.6529521504563102,0.4,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.6884875846501128,0.75,0.0,0.4437049362174154,0.0,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.5,0.1693002257336343,1.0,0.0,0.5178238289719155,0.2,1
0.5,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.2753950338600451,0.75,0.0,0.5344627640800685,0.2,1
0.25,0.0,0.09090909090909091,0.0,0.0,0.0,0.05417607223476298,1.0,0.0,0.3993344425956739,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.07223476297968397,1.0,0.0,0.3674179397973075,0.0,1
0.75,0.0,0.09090909090909091,0.0,0.0,0.5,0.4130925507900677,1.0,0.0,0.6892552816013714,0.4,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.06094808126410835,1.0,0.0,0.6201784903947966,0.4,1
0.5,0.0,0.36363636363636365,0.0,0.0,0.5,0.20316027088036115,1.0,0.0,0.4963948973932335,0.0,0
0.25,0.0,0.09090909090909091,0.0,0.0,0.0,0.18510158013544017,0.75,0.0,0.3983260222860888,0.2,1
0.5,0.0,0.36363636363636365,1.0,0.0,0.0,0.0857787810383747,1.0,0.0,0.3635355216054051,0.0,0
0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.01805869074492099,0.5,0.0,0.41849442847778956,0.4,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.5936794582392776,0.75,0.0,0.549589068723844,0.0,0
0.5,0.0,0.0,0.0,0.0,0.5,0.13318284424379231,1.0,0.0,0.7573236524983612,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.5,0.0,0.6151363888468714,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.6884875846501128,0.75,0.0,0.4437049362174154,0.0,0
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.015801354401805866,0.75,0.0,0.5596732718196944,0.0,1
0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.1309255079006772,1.0,0.0,0.43059547219280997,0.6000000000000001,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.02257336343115124,1.0,0.0,0.432208944688146,0.2,1
0.5,0.6666666666666666,0.2727272727272727,0.0,0.0,0.8333333333333333,0.22121896162528215,1.0,0.0,0.9978318963343922,0.0,0
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.1602708803611738,0.75,0.0,0.6000100842030959,0.0,1
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.1602708803611738,0.75,0.0,0.6000100842030959,0.0,1
0.25,0.0,0.2727272727272727,1.0,0.0,0.0,0.0564334085778781,1.0,0.0,0.6453889981344224,0.0,1
0.25,0.0,0.36363636363636365,0.0,0.0,0.0,0.5349887133182843,1.0,0.0,0.5371350779004689,0.2,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.43340857787810383,1.0,0.0,0.3806786668683507,0.4,1
0.5,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.15349887133182843,1.0,0.0,0.548580648414259,0.0,0
0.5,0.0,0.4545454545454546,0.0,0.0,0.0,0.12866817155756208,1.0,0.0,0.3603589976302123,0.0,1
0.5,0.0,0.4545454545454546,1.0,0.0,0.0,0.30699774266365687,1.0,0.0,0.4021075984470327,0.0,1
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.5711060948081264,0.75,0.0,0.4487470377653406,0.0,0
0.5,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.0,0.8333333333333333,0.10609480812641083,0.75,0.0,0.9967226339938486,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.5,0.11512415349887133,1.0,0.0,0.6166490193112489,0.0,0
0.25,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.002257336343115124,0.75,0.0,0.4449654616043967,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.11963882618510158,1.0,0.0,0.6000100842030959,0.2,1
0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.03386004514672686,1.0,0.0,0.39328392073816365,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.9435665914221218,0.75,0.0,0.37311551454646297,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.3995485327313769,0.75,0.0,0.49916805324459235,0.0,0
0.75,0.0,0.18181818181818182,0.0,0.0,0.5,0.4537246049661399,1.0,0.0,0.7137598951242878,0.4,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.08126410835214447,0.75,0.0,0.37311551454646297,0.0,1
0.5,0.3333333333333333,0.2727272727272727,0.0,0.0,0.0,0.1602708803611738,1.0,0.0,0.3381737508193415,0.4,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.015801354401805866,1.0,0.0,0.4481924065950688,0.0,1
0.25,0.0,0.2727272727272727,0.3333333333333333,0.0,0.0,0.19187358916478553,0.75,0.0,0.49916805324459235,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.7268623024830699,0.75,0.0,0.25714717894418393,0.0,1
0.25,0.0,0.0,0.0,0.0,0.0,0.07223476297968397,1.0,0.0,0.47899964705289166,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.636568848758465,1.0,0.0,0.4149649573942419,0.4,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.01128668171557562,1.0,0.0,0.5256390863711995,0.4,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.5,0.31602708803611734,1.0,0.0,0.57142136842636,0.2,1
0.5,0.0,0.0,1.0,0.0,0.0,0.04966139954853273,1.0,0.0,0.5445469671759189,0.4,1
0.5,0.0,0.4545454545454546,0.0,0.0,0.0,0.30925507900677196,1.0,0.0,0.5129329904704281,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.21670428893905191,1.0,0.0,0.4214188473755861,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.3182844243792325,0.75,0.0,0.6605153027781979,0.0,1
0.5,0.3333333333333333,0.18181818181818182,0.0,0.0,0.0,0.27765237020316025,1.0,0.0,0.5846316744819241,0.4,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.1783295711060948,0.75,0.0,0.34790500680683706,0.0,1
0.5,0.0,0.36363636363636365,1.0,0.0,0.0,0.1309255079006772,1.0,0.0,0.4985630010588413,0.2,1
0.5,0.0,0.36363636363636365,1.0,0.0,0.0,0.4311512415349887,1.0,0.0,0.48958806030353447,0.0,0
0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.11060948081264108,1.0,0.0,0.3453839560328745,0.0,1
0.5,0.0,0.4545454545454546,0.0,0.0,0.0,0.2347629796839729,1.0,0.0,0.4923107951394141,0.2,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0,0.6941461201028588,0.0,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.06094808126410835,0.75,0.0,0.6000100842030959,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.5,0.07223476297968397,1.0,0.0,0.6461453133666112,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.18284424379232503,0.75,0.0,0.3226944990672112,0.0,0
0.5,0.0,0.09090909090909091,0.3333333333333333,0.0,0.5,0.1602708803611738,0.75,0.0,0.7134573690314123,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.19187358916478553,0.75,0.0,0.42353653002571473,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.5056433408577877,0.75,0.0,0.3226944990672112,0.0,1
0.5,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.1963882618510158,0.75,0.0,0.5306811879191247,0.2,1
0.5,0.0,0.4545454545454546,0.0,0.0,0.0,0.12641083521444693,1.0,0.0,0.4406796752886603,0.0,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.5,0.45823927765237016,1.0,0.0,0.5712701053799223,0.4,0
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.10609480812641083,1.0,0.0,0.2734835879594615,0.0,1
0.5,0.0,0.09090909090909091,1.0,0.0,0.0,0.1399548532731377,1.0,0.0,0.24000403368123835,0.0,1
0.25,0.0,0.09090909090909091,0.0,0.0,0.0,0.02708803611738149,0.5,0.0,0.3226944990672112,0.2,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.05191873589164785,1.0,0.0,0.7008521151615993,0.0,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.6117381489841986,0.75,0.0,0.5058740483033328,0.2,0
0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.5146726862302483,1.0,0.0,0.4532849291584733,0.2,0
0.5,0.0,0.36363636363636365,0.0,0.0,0.0,0.729119638826185,0.75,0.0,0.34790500680683706,0.0,0
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.0948081264108352,1.0,0.0,0.518529723188625,0.2,1
0.75,0.0,0.6363636363636364,0.0,0.0,0.5,0.07674943566591422,1.0,0.0,0.8435435889678818,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.25282167042889386,0.75,0.0,0.49916805324459235,0.0,1
0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.20090293453724603,1.0,0.0,0.31639187213230474,0.2,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.13769751693002255,1.0,0.0,0.4668986033378712,0.2,1
0.5,0.6666666666666666,0.09090909090909091,0.0,0.0,0.8333333333333333,0.08803611738148984,1.0,0.0,0.8889225028992084,0.4,1
0.75,0.0,0.36363636363636365,0.0,0.0,0.5,0.06997742663656885,1.0,0.0,0.5863964100236978,0.2,1
0.25,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.5,1.0,0.33277870216306155,0.0,1
0.5,0.0,0.2727272727272727,0.0,0.0,0.0,0.6230248306997742,0.75,0.0,0.3025260928755105,0.0,0
0.5,0.0,0.18181818181818182,1.0,0.0,0.0,0.024830699774266364,1.0,0.0,0.47395754550496644,0.0,1
0.5,0.0,0.2727272727272727,1.0,0.0,0.0,0.2753950338600451,1.0,0.0,0.5168154086623304,0.2,1
0.5,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.12415349887133181,0.75,0.0,0.519336459436293,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.5,0.29796839729119634,1.0,0.0,0.5649674784450158,0.2,1
0.5,0.3333333333333333,0.36363636363636365,0.0,0.0,0.0,0.0857787810383747,0.75,0.0,0.32128271063379216,0.2,1
0.5,0.0,1.0,0.0,0.0,0.5,0.009029345372460496,1.0,0.0,0.5522613825442444,0.2,0
0.25,0.3333333333333333,0.09090909090909091,0.0,0.0,0.0,0.16252821670428894,1.0,0.0,0.5773206272374326,0.0,0
0.25,0.0,0.36363636363636365,0.0,0.0,0.0,0.42889390519187354,0.75,0.0,0.47395754550496644,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.1873589164785553,1.0,0.0,0.6234558564009479,0.2,1
0.5,0.0,0.09090909090909091,0.0,0.0,0.0,0.6207674943566591,0.75,0.0,0.31160187566177583,0.0,0
0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43866283466949024,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.5079006772009029,1.0,0.0,0.48051227751726916,0.0,0
0.5,0.0,0.36363636363636365,0.0,0.0,0.6666666666666666,0.09029345372460496,1.0,0.0,0.575807996773055,0.0,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.17607223476297967,0.75,0.0,0.49916805324459235,0.0,0
0.25,0.0,0.18181818181818182,0.0,0.0,0.0,0.37020316027088035,0.75,0.0,0.49916805324459235,0.0,1
0.25,0.0,0.09090909090909091,1.0,0.0,0.0,0.03386004514672686,1.0,0.0,0.37311551454646297,0.2,1
0.5,0.0,0.18181818181818182,0.0,0.0,0.0,0.3927765237020316,1.0,0.0,0.4963948973932335,0.2,1
